alloc_n,requested_bytes,rt_free_bytes,rt_used_delta_bytes,sysfs_used_bytes,sysfs_used_delta_bytes,charge_ratio
885,3711959040,1929645056,14847836160,6491787264,3719221248,4.0000
886,3716153344,1912867840,14864613376,6495989760,3723423744,4.0000
887,3720347648,1896090624,14881390592,6500192256,3727626240,4.0000
888,3724541952,1879313408,14898167808,6504394752,3731828736,4.0000
889,3728736256,1862536192,14914945024,6508597248,3736031232,4.0000
890,3732930560,1837370368,14940110848,6512799744,3740233728,4.0022
891,3737124864,1820593152,14956888064,6517002240,3744436224,4.0022
892,3741319168,1803815936,14973665280,6521204736,3748638720,4.0022
893,3745513472,1787038720,14990442496,6525407232,3752841216,4.0022
894,3749707776,1778650112,14998831104,6529609728,3757043712,4.0000
895,3753902080,1761872896,15015608320,6533812224,3761246208,4.0000
896,3758096384,1745095680,15032385536,6538014720,3765448704,4.0000
897,3762290688,1728318464,15049162752,6542217216,3769651200,4.0000
898,3766484992,1711541248,15065939968,6546419712,3773853696,4.0000
899,3770679296,1694764032,15082717184,6550622208,3778056192,4.0000
900,3774873600,1677986816,15099494400,6554824704,3782258688,4.0000
901,3779067904,1661209600,15116271616,6559027200,3786461184,4.0000
902,3783262208,1644432384,15133048832,6563229696,3790663680,4.0000
903,3787456512,1627655168,15149826048,6567432192,3794866176,4.0000
904,3791650816,1610877952,15166603264,6571634688,3799068672,4.0000
905,3795845120,1594100736,15183380480,6575837184,3803271168,4.0000
906,3800039424,1577323520,15200157696,6580039680,3807473664,4.0000
907,3804233728,1520700416,15256780800,6584242176,3811676160,4.0105
908,3808428032,1503923200,15273558016,6588444672,3815878656,4.0105
909,3812622336,1487145984,15290335232,6592647168,3820081152,4.0105
910,3816816640,1470368768,15307112448,6596849664,3824283648,4.0104
911,3821010944,1453591552,15323889664,6601052160,3828486144,4.0104
912,3825205248,1436814336,15340666880,6605254656,3832688640,4.0104
913,3829399552,1459883008,15317598208,6609457152,3836891136,4.0000
914,3833593856,1443105792,15334375424,6613659648,3841093632,4.0000
915,3837788160,1426328576,15351152640,6617862144,3845296128,4.0000
916,3841982464,1409551360,15367929856,6622064640,3849498624,4.0000
917,3846176768,1392774144,15384707072,6626267136,3853701120,4.0000
918,3850371072,1375996928,15401484288,6630469632,3857903616,4.0000
919,3854565376,1359219712,15418261504,6634672128,3862106112,4.0000
920,3858759680,1342442496,15435038720,6638874624,3866308608,4.0000
921,3862953984,1325665280,15451815936,6643077120,3870511104,4.0000
922,3867148288,1308888064,15468593152,6647279616,3874713600,4.0000
923,3871342592,1292110848,15485370368,6651482112,3878916096,4.0000
924,3875536896,1275333632,15502147584,6655684608,3883118592,4.0000
925,3879731200,1258556416,15518924800,6659887104,3887321088,4.0000
926,3883925504,1241779200,15535702016,6664089600,3891523584,4.0000
927,3888119808,1225001984,15552479232,6668292096,3895726080,4.0000
928,3892314112,1208224768,15569256448,6672494592,3899928576,4.0000
929,3896508416,1191447552,15586033664,6676697088,3904131072,4.0000
930,3900702720,1174670336,15602810880,6680899584,3908333568,4.0000
931,3904897024,1157893120,15619588096,6685102080,3912536064,4.0000
932,3909091328,1141115904,15636365312,6689304576,3916738560,4.0000
933,3913285632,1124338688,15653142528,6693507072,3920941056,4.0000
934,3917479936,1107561472,15669919744,6697709568,3925143552,4.0000
935,3921674240,1090784256,15686696960,6701912064,3929346048,4.0000
936,3925868544,1074007040,15703474176,6706114560,3933548544,4.0000
937,3930062848,1057229824,15720251392,6710317056,3937751040,4.0000
938,3934257152,1000606720,15776874496,6714519552,3941953536,4.0101
939,3938451456,983829504,15793651712,6718722048,3946156032,4.0101
940,3942645760,967052288,15810428928,6722924544,3950358528,4.0101
941,3946840064,950275072,15827206144,6727127040,3954561024,4.0101
942,3951034368,933497856,15843983360,6731329536,3958763520,4.0101
943,3955228672,956566528,15820914688,6735532032,3962966016,4.0000
944,3959422976,939789312,15837691904,6739734528,3967168512,4.0000
945,3963617280,923012096,15854469120,6743937024,3971371008,4.0000
946,3967811584,906234880,15871246336,6748139520,3975573504,4.0000
947,3972005888,889457664,15888023552,6752342016,3979776000,4.0000
948,3976200192,872680448,15904800768,6756544512,3983978496,4.0000
949,3980394496,855903232,15921577984,6760747008,3988180992,4.0000
950,3984588800,839126016,15938355200,6764949504,3992383488,4.0000
951,3988783104,822348800,15955132416,6769152000,3996585984,4.0000
952,3992977408,805571584,15971909632,6773354496,4000788480,4.0000
953,3997171712,788794368,15988686848,6777556992,4004990976,4.0000
954,4001366016,772017152,16005464064,6781759488,4009193472,4.0000
955,4005560320,755239936,16022241280,6785961984,4013395968,4.0000
956,4009754624,738462720,16039018496,6790164480,4017598464,4.0000
957,4013948928,721685504,16055795712,6794366976,4021800960,4.0000
958,4018143232,704908288,16072572928,6798569472,4026003456,4.0000
959,4022337536,688131072,16089350144,6802771968,4030205952,4.0000
960,4026531840,671353856,16106127360,6806974464,4034408448,4.0000
961,4030726144,654576640,16122904576,6811176960,4038610944,4.0000
962,4034920448,637799424,16139681792,6815379456,4042813440,4.0000
963,4039114752,621022208,16156459008,6819581952,4047015936,4.0000
964,4043309056,604244992,16173236224,6823784448,4051218432,4.0000
965,4047503360,587467776,16190013440,6827986944,4055420928,4.0000
966,4051697664,570690560,16206790656,6832189440,4059623424,4.0000
967,4055891968,553913344,16223567872,6836391936,4063825920,4.0000
968,4060086272,497290240,16280190976,6840594432,4068028416,4.0098
969,4064280576,480513024,16296968192,6844796928,4072230912,4.0098
970,4068474880,463735808,16313745408,6848999424,4076433408,4.0098
971,4072669184,446958592,16330522624,6853201920,4080635904,4.0098
972,4076863488,430181376,16347299840,6857404416,4084838400,4.0098
973,4081057792,402918400,16374562816,6861606912,4089040896,4.0123
974,4085252096,428084224,16349396992,6865809408,4093243392,4.0021
975,4089446400,411307008,16366174208,6870011904,4097445888,4.0021
976,4093640704,394529792,16382951424,6874214400,4101648384,4.0020
977,4097835008,377752576,16399728640,6878416896,4105850880,4.0020
978,4102029312,369363968,16408117248,6882619392,4110053376,4.0000
979,4106223616,352586752,16424894464,6886821888,4114255872,4.0000
980,4110417920,335809536,16441671680,6891024384,4118458368,4.0000
981,4114612224,319032320,16458448896,6895226880,4122660864,4.0000
982,4118806528,302255104,16475226112,6899429376,4126863360,4.0000
983,4123000832,285477888,16492003328,6903631872,4131065856,4.0000
984,4127195136,268700672,16508780544,6907834368,4135268352,4.0000
985,4131389440,251923456,16525557760,6912036864,4139470848,4.0000
986,4135583744,235146240,16542334976,6916239360,4143673344,4.0000
987,4139778048,218369024,16559112192,6920441856,4147875840,4.0000
988,4143972352,201591808,16575889408,6924644352,4152078336,4.0000
989,4148166656,184814592,16592666624,6928846848,4156280832,4.0000
990,4152360960,168037376,16609443840,6933049344,4160483328,4.0000
991,4156555264,151260160,16626221056,6937251840,4164685824,4.0000
992,4160749568,134482944,16642998272,6941454336,4168888320,4.0000
993,4164943872,117705728,16659775488,6945656832,4173090816,4.0000
994,4169138176,100928512,16676552704,6949859328,4177293312,4.0000
995,4173332480,84151296,16693329920,6954061824,4181495808,4.0000
996,4177526784,67374080,16710107136,6958264320,4185698304,4.0000
997,4181721088,58985472,16718495744,6962466816,4189900800,3.9980
998,4185915392,58985472,16718495744,6966669312,4194103296,3.9940
999,4190109696,58985472,16718495744,6970871808,4198305792,3.9900
1000,4194304000,58985472,16718495744,6975074304,4202508288,3.9860
1001,4198498304,58985472,16718495744,6979276800,4206710784,3.9820
1002,4202692608,58985472,16718495744,6983479296,4210913280,3.9780
1003,4206886912,58985472,16718495744,6987681792,4215115776,3.9741
1004,4211081216,58985472,16718495744,6991884288,4219318272,3.9701
1005,4215275520,58985472,16718495744,6996086784,4223520768,3.9662
1006,4219469824,58985472,16718495744,7000289280,4227723264,3.9622
1007,4223664128,58985472,16718495744,7004491776,4231925760,3.9583
1008,4227858432,58985472,16718495744,7008694272,4236128256,3.9544
1009,4232052736,58985472,16718495744,7012896768,4240330752,3.9504
1010,4236247040,58985472,16718495744,7017099264,4244533248,3.9465
1011,4240441344,58985472,16718495744,7021301760,4248735744,3.9426
1012,4244635648,58985472,16718495744,7025504256,4252938240,3.9387
1013,4248829952,58985472,16718495744,7029706752,4257140736,3.9348
1014,4253024256,58985472,16718495744,7033909248,4261343232,3.9310
1015,4257218560,58985472,16718495744,7038111744,4265545728,3.9271
1016,4261412864,58985472,16718495744,7042314240,4269748224,3.9232
1017,4265607168,58985472,16718495744,7046516736,4273950720,3.9194
1018,4269801472,58985472,16718495744,7050719232,4278153216,3.9155
1019,4273995776,58985472,16718495744,7054921728,4282355712,3.9117
1020,4278190080,58985472,16718495744,7059124224,4286558208,3.9078
1021,4282384384,58985472,16718495744,7063326720,4290760704,3.9040
1022,4286578688,58985472,16718495744,7067529216,4294963200,3.9002
1023,4290772992,58985472,16718495744,7071735808,4299169792,3.8964
1024,4294967296,58985472,16718495744,7075938304,4303372288,3.8926
1025,4299161600,58985472,16718495744,7080140800,4307574784,3.8888
1026,4303355904,58985472,16718495744,7084343296,4311777280,3.8850
1027,4307550208,58985472,16718495744,7088545792,4315979776,3.8812
1028,4311744512,58985472,16718495744,7092748288,4320182272,3.8774
1029,4315938816,58985472,16718495744,7096950784,4324384768,3.8737
1030,4320133120,58985472,16718495744,7101153280,4328587264,3.8699
1031,4324327424,58985472,16718495744,7105355776,4332789760,3.8661
1032,4328521728,58985472,16718495744,7109558272,4336992256,3.8624
1033,4332716032,58985472,16718495744,7113760768,4341194752,3.8587
1034,4336910336,58985472,16718495744,7117963264,4345397248,3.8549
1035,4341104640,58985472,16718495744,7122165760,4349599744,3.8512
1036,4345298944,58985472,16718495744,7126368256,4353802240,3.8475
1037,4349493248,58985472,16718495744,7130570752,4358004736,3.8438
1038,4353687552,58985472,16718495744,7134773248,4362207232,3.8401
1039,4357881856,58985472,16718495744,7138975744,4366409728,3.8364
1040,4362076160,58985472,16718495744,7143178240,4370612224,3.8327
1041,4366270464,58985472,16718495744,7147380736,4374814720,3.8290
1042,4370464768,58985472,16718495744,7151583232,4379017216,3.8253
1043,4374659072,58985472,16718495744,7155785728,4383219712,3.8217
1044,4378853376,58985472,16718495744,7159988224,4387422208,3.8180
1045,4383047680,58985472,16718495744,7164190720,4391624704,3.8144
1046,4387241984,58985472,16718495744,7168393216,4395827200,3.8107
1047,4391436288,58985472,16718495744,7172595712,4400029696,3.8071
1048,4395630592,58985472,16718495744,7176798208,4404232192,3.8034
1049,4399824896,58985472,16718495744,7181000704,4408434688,3.7998
1050,4404019200,58985472,16718495744,7185203200,4412637184,3.7962
1051,4408213504,58985472,16718495744,7189405696,4416839680,3.7926
1052,4412407808,58985472,16718495744,7193608192,4421042176,3.7890
1053,4416602112,58985472,16718495744,7197810688,4425244672,3.7854
1054,4420796416,58985472,16718495744,7202013184,4429447168,3.7818
1055,4424990720,58985472,16718495744,7206215680,4433649664,3.7782
1056,4429185024,58985472,16718495744,7210418176,4437852160,3.7746
1057,4433379328,58985472,16718495744,7214620672,4442054656,3.7711
1058,4437573632,58985472,16718495744,7218823168,4446257152,3.7675
1059,4441767936,58985472,16718495744,7223025664,4450459648,3.7639
1060,4445962240,58985472,16718495744,7227228160,4454662144,3.7604
1061,4450156544,58985472,16718495744,7231430656,4458864640,3.7568
1062,4454350848,58985472,16718495744,7235633152,4463067136,3.7533
1063,4458545152,58985472,16718495744,7239835648,4467269632,3.7498
1064,4462739456,58985472,16718495744,7244038144,4471472128,3.7462
1065,4466933760,58985472,16718495744,7248240640,4475674624,3.7427
1066,4471128064,58985472,16718495744,7252443136,4479877120,3.7392
1067,4475322368,58985472,16718495744,7256645632,4484079616,3.7357
1068,4479516672,58985472,16718495744,7260848128,4488282112,3.7322
1069,4483710976,58985472,16718495744,7265050624,4492484608,3.7287
1070,4487905280,58985472,16718495744,7269253120,4496687104,3.7252
1071,4492099584,58985472,16718495744,7273455616,4500889600,3.7218
1072,4496293888,58985472,16718495744,7277658112,4505092096,3.7183
1073,4500488192,58985472,16718495744,7281860608,4509294592,3.7148
1074,4504682496,58985472,16718495744,7286063104,4513497088,3.7114
1075,4508876800,58985472,16718495744,7290265600,4517699584,3.7079
1076,4513071104,58985472,16718495744,7294468096,4521902080,3.7045
1077,4517265408,58985472,16718495744,7298670592,4526104576,3.7010
1078,4521459712,58985472,16718495744,7302873088,4530307072,3.6976
1079,4525654016,58985472,16718495744,7307075584,4534509568,3.6942
1080,4529848320,58985472,16718495744,7311278080,4538712064,3.6907
1081,4534042624,58985472,16718495744,7315480576,4542914560,3.6873
1082,4538236928,58985472,16718495744,7319683072,4547117056,3.6839
1083,4542431232,58985472,16718495744,7323885568,4551319552,3.6805
1084,4546625536,58985472,16718495744,7328088064,4555522048,3.6771
1085,4550819840,58985472,16718495744,7332290560,4559724544,3.6737
1086,4555014144,58985472,16718495744,7336493056,4563927040,3.6703
1087,4559208448,58985472,16718495744,7340695552,4568129536,3.6670
1088,4563402752,58985472,16718495744,7344898048,4572332032,3.6636
1089,4567597056,58985472,16718495744,7349100544,4576534528,3.6602
1090,4571791360,58985472,16718495744,7353303040,4580737024,3.6569
1091,4575985664,58985472,16718495744,7357505536,4584939520,3.6535
1092,4580179968,58985472,16718495744,7361708032,4589142016,3.6502
1093,4584374272,58985472,16718495744,7365910528,4593344512,3.6468
1094,4588568576,58985472,16718495744,7370113024,4597547008,3.6435
1095,4592762880,58985472,16718495744,7374315520,4601749504,3.6402
1096,4596957184,58985472,16718495744,7378518016,4605952000,3.6369
1097,4601151488,58985472,16718495744,7382720512,4610154496,3.6335
1098,4605345792,58985472,16718495744,7386923008,4614356992,3.6302
1099,4609540096,58985472,16718495744,7391125504,4618559488,3.6269
1100,4613734400,58985472,16718495744,7395328000,4622761984,3.6236
1101,4617928704,58985472,16718495744,7399530496,4626964480,3.6203
1102,4622123008,58985472,16718495744,7403732992,4631166976,3.6171
1103,4626317312,58985472,16718495744,7407935488,4635369472,3.6138
1104,4630511616,58985472,16718495744,7412137984,4639571968,3.6105
1105,4634705920,58985472,16718495744,7416340480,4643774464,3.6072
1106,4638900224,58985472,16718495744,7420542976,4647976960,3.6040
1107,4643094528,58985472,16718495744,7424745472,4652179456,3.6007
1108,4647288832,58985472,16718495744,7428947968,4656381952,3.5975
1109,4651483136,58985472,16718495744,7433150464,4660584448,3.5942
1110,4655677440,58985472,16718495744,7437352960,4664786944,3.5910
1111,4659871744,58985472,16718495744,7441555456,4668989440,3.5878
1112,4664066048,58985472,16718495744,7445757952,4673191936,3.5845
1113,4668260352,58985472,16718495744,7449960448,4677394432,3.5813
1114,4672454656,58985472,16718495744,7454162944,4681596928,3.5781
1115,4676648960,58985472,16718495744,7458365440,4685799424,3.5749
1116,4680843264,58985472,16718495744,7462567936,4690001920,3.5717
1117,4685037568,58985472,16718495744,7466770432,4694204416,3.5685
1118,4689231872,58985472,16718495744,7470972928,4698406912,3.5653
1119,4693426176,58985472,16718495744,7475175424,4702609408,3.5621
1120,4697620480,58985472,16718495744,7479377920,4706811904,3.5589
1121,4701814784,58985472,16718495744,7483580416,4711014400,3.5558
1122,4706009088,58985472,16718495744,7487782912,4715216896,3.5526
1123,4710203392,58985472,16718495744,7491985408,4719419392,3.5494
1124,4714397696,58985472,16718495744,7496187904,4723621888,3.5463
1125,4718592000,58985472,16718495744,7500390400,4727824384,3.5431
1126,4722786304,58985472,16718495744,7504592896,4732026880,3.5400
1127,4726980608,58985472,16718495744,7508795392,4736229376,3.5368
1128,4731174912,58985472,16718495744,7512997888,4740431872,3.5337
1129,4735369216,58985472,16718495744,7517200384,4744634368,3.5306
1130,4739563520,58985472,16718495744,7521402880,4748836864,3.5274
1131,4743757824,58985472,16718495744,7525605376,4753039360,3.5243
1132,4747952128,58985472,16718495744,7529807872,4757241856,3.5212
1133,4752146432,58985472,16718495744,7534010368,4761444352,3.5181
1134,4756340736,58985472,16718495744,7538212864,4765646848,3.5150
1135,4760535040,58985472,16718495744,7542415360,4769849344,3.5119
1136,4764729344,58985472,16718495744,7546617856,4774051840,3.5088
1137,4768923648,58985472,16718495744,7550820352,4778254336,3.5057
1138,4773117952,58985472,16718495744,7555022848,4782456832,3.5026
1139,4777312256,58985472,16718495744,7559225344,4786659328,3.4996
1140,4781506560,58985472,16718495744,7563427840,4790861824,3.4965
1141,4785700864,58985472,16718495744,7567630336,4795064320,3.4934
1142,4789895168,58985472,16718495744,7571832832,4799266816,3.4904
1143,4794089472,58985472,16718495744,7576035328,4803469312,3.4873
1144,4798283776,58985472,16718495744,7580237824,4807671808,3.4843
1145,4802478080,58985472,16718495744,7584440320,4811874304,3.4812
1146,4806672384,58985472,16718495744,7588642816,4816076800,3.4782
1147,4810866688,58985472,16718495744,7592845312,4820279296,3.4752
1148,4815060992,58985472,16718495744,7597047808,4824481792,3.4721
1149,4819255296,58985472,16718495744,7601250304,4828684288,3.4691
1150,4823449600,58985472,16718495744,7605452800,4832886784,3.4661
1151,4827643904,58985472,16718495744,7609655296,4837089280,3.4631
1152,4831838208,58985472,16718495744,7613857792,4841291776,3.4601
1153,4836032512,58985472,16718495744,7618060288,4845494272,3.4571
1154,4840226816,58985472,16718495744,7622262784,4849696768,3.4541
1155,4844421120,58985472,16718495744,7626465280,4853899264,3.4511
1156,4848615424,58985472,16718495744,7630667776,4858101760,3.4481
1157,4852809728,58985472,16718495744,7634870272,4862304256,3.4451
1158,4857004032,58985472,16718495744,7639072768,4866506752,3.4421
1159,4861198336,58985472,16718495744,7643275264,4870709248,3.4392
1160,4865392640,58985472,16718495744,7647477760,4874911744,3.4362
1161,4869586944,58985472,16718495744,7651680256,4879114240,3.4332
1162,4873781248,58985472,16718495744,7655882752,4883316736,3.4303
1163,4877975552,58985472,16718495744,7660085248,4887519232,3.4273
1164,4882169856,58985472,16718495744,7664287744,4891721728,3.4244
1165,4886364160,58985472,16718495744,7668490240,4895924224,3.4215
1166,4890558464,58985472,16718495744,7672692736,4900126720,3.4185
1167,4894752768,58985472,16718495744,7676895232,4904329216,3.4156
1168,4898947072,58985472,16718495744,7681097728,4908531712,3.4127
1169,4903141376,58985472,16718495744,7685300224,4912734208,3.4098
1170,4907335680,58985472,16718495744,7689502720,4916936704,3.4068
1171,4911529984,58985472,16718495744,7693705216,4921139200,3.4039
1172,4915724288,58985472,16718495744,7697907712,4925341696,3.4010
1173,4919918592,58985472,16718495744,7702110208,4929544192,3.3981
1174,4924112896,58985472,16718495744,7706312704,4933746688,3.3952
1175,4928307200,58985472,16718495744,7710515200,4937949184,3.3923
1176,4932501504,58985472,16718495744,7714717696,4942151680,3.3895
1177,4936695808,58985472,16718495744,7718920192,4946354176,3.3866
1178,4940890112,58985472,16718495744,7723122688,4950556672,3.3837
1179,4945084416,58985472,16718495744,7727325184,4954759168,3.3808
1180,4949278720,58985472,16718495744,7731527680,4958961664,3.3780
1181,4953473024,58985472,16718495744,7735730176,4963164160,3.3751
1182,4957667328,58985472,16718495744,7739932672,4967366656,3.3723
1183,4961861632,58985472,16718495744,7744135168,4971569152,3.3694
1184,4966055936,58985472,16718495744,7748337664,4975771648,3.3666
1185,4970250240,58985472,16718495744,7752540160,4979974144,3.3637
1186,4974444544,58985472,16718495744,7756742656,4984176640,3.3609
1187,4978638848,58985472,16718495744,7760945152,4988379136,3.3580
1188,4982833152,58985472,16718495744,7765147648,4992581632,3.3552
1189,4987027456,58985472,16718495744,7769350144,4996784128,3.3524
1190,4991221760,58985472,16718495744,7773552640,5000986624,3.3496
1191,4995416064,58985472,16718495744,7777755136,5005189120,3.3468
1192,4999610368,58985472,16718495744,7781957632,5009391616,3.3440
1193,5003804672,58985472,16718495744,7786160128,5013594112,3.3412
1194,5007998976,58985472,16718495744,7790362624,5017796608,3.3384
1195,5012193280,58985472,16718495744,7794565120,5021999104,3.3356
1196,5016387584,58985472,16718495744,7798767616,5026201600,3.3328
1197,5020581888,58985472,16718495744,7802970112,5030404096,3.3300
1198,5024776192,58985472,16718495744,7807172608,5034606592,3.3272
1199,5028970496,58985472,16718495744,7811375104,5038809088,3.3244
1200,5033164800,58985472,16718495744,7815577600,5043011584,3.3217
